DISTANCE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
75,20445,C5,"Commutair Aka Champlain Enterprises, Inc.",16217,YUL,10785,BTV,10
75,20206,QK,Jazz Aviation LP,10785,BTV,16217,YUL,7
75,21652,27Q,"Jet Aviation Flight Services, Inc.",16217,YUL,10785,BTV,6
75,20445,C5,"Commutair Aka Champlain Enterprises, Inc.",16217,YUL,10785,BTV,11
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,8
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,8
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,1
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,1
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,2
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,2
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,3
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,3
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,4
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,4
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,5
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,5
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,6
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,6
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,10
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,10
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,11
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,11
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,12
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,12
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,7
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,7
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,8
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,8
77,19562,PH,Polynesian Airlines Ltd.,11671,FGI,14222,PPG,9
77,19562,PH,Polynesian Airlines Ltd.,14222,PPG,11671,FGI,9
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,9
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,9
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,10
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,10
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,11
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,11
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,4
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,4
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,3
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,3
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,7
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,7
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,5
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,5
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,1
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,1
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,2
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,2
77,21749,2OQ,Talofa Airways Limited,11671,FGI,14222,PPG,6
77,21749,2OQ,Talofa Airways Limited,14222,PPG,11671,FGI,6
81,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14293,PUJ,10732,BQN,6
81,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14293,PUJ,10732,BQN,7
81,20272,KAH,Kenmore Air Harbor,16611,YPT,14477,RCE,7
81,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10732,BQN,14293,PUJ,6
81,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10732,BQN,14293,PUJ,7
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16599,YBW,5
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16263,YYJ,5
82,20272,KAH,Kenmore Air Harbor,16263,YYJ,12652,KEH,5
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16599,YBW,7
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16263,YYJ,11
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16263,YYJ,3
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16599,YBW,8
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16263,YYJ,4
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16599,YBW,9
82,20272,KAH,Kenmore Air Harbor,16599,YBW,12652,KEH,9
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16599,YBW,6
82,20272,KAH,Kenmore Air Harbor,12652,KEH,16263,YYJ,10
83,21743,2LQ,Tropic Ocean Airways LLC,13746,NSB,14027,PBI,4
83,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,13746,NSB,4
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,9
84,21743,2LQ,Tropic Ocean Airways LLC,15860,WTD,11697,FLL,9
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,3
84,21743,2LQ,Tropic Ocean Airways LLC,15860,WTD,11697,FLL,3
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,1
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,8
84,21743,2LQ,Tropic Ocean Airways LLC,15860,WTD,11697,FLL,8
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,5
84,21743,2LQ,Tropic Ocean Airways LLC,15860,WTD,11697,FLL,5
84,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,15860,WTD,4
84,21743,2LQ,Tropic Ocean Airways LLC,15860,WTD,11697,FLL,4
86,20272,KAH,Kenmore Air Harbor,13002,LKE,16263,YYJ,3
86,20272,KAH,Kenmore Air Harbor,13002,LKE,16263,YYJ,11
86,20272,KAH,Kenmore Air Harbor,13002,LKE,16263,YYJ,5
87,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,14027,PBI,2
87,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,14027,PBI,3
87,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,14027,PBI,1
88,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,10519,BCT,1
88,20272,KAH,Kenmore Air Harbor,13002,LKE,16599,YBW,9
88,20272,KAH,Kenmore Air Harbor,13002,LKE,16599,YBW,5
88,20272,KAH,Kenmore Air Harbor,13002,LKE,16599,YBW,7
88,20272,KAH,Kenmore Air Harbor,13002,LKE,16599,YBW,8
90,21594,I4,Scott Air LLC dba Island Air Express,12819,KTN,16157,YPR,2
90,21594,I4,Scott Air LLC dba Island Air Express,16157,YPR,12819,KTN,2
91,21437,13Q,Chartright Air Inc.,10792,BUF,16097,YKF,9
91,21437,13Q,Chartright Air Inc.,16097,YKF,10792,BUF,9
93,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,11223,CXY,7
93,21439,14Q,London Air Services Limited,16263,YYJ,10559,BFI,9
93,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,11223,CXY,9
93,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,11223,CXY,6
93,21743,2LQ,Tropic Ocean Airways LLC,11223,CXY,14027,PBI,3
93,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,11223,CXY,3
93,20272,KAH,Kenmore Air Harbor,10559,BFI,16263,YYJ,1
93,20272,KAH,Kenmore Air Harbor,16263,YYJ,10559,BFI,1
93,21594,I4,Scott Air LLC dba Island Air Express,12819,KTN,16309,ZMT,6
93,21594,I4,Scott Air LLC dba Island Air Express,16309,ZMT,12819,KTN,6
93,20272,KAH,Kenmore Air Harbor,10559,BFI,16263,YYJ,8
93,20272,KAH,Kenmore Air Harbor,16263,YYJ,10559,BFI,8
93,21439,14Q,London Air Services Limited,10559,BFI,16263,YYJ,3
93,21437,13Q,Chartright Air Inc.,16263,YYJ,10559,BFI,12
93,20272,KAH,Kenmore Air Harbor,10559,BFI,16263,YYJ,12
93,20272,KAH,Kenmore Air Harbor,16263,YYJ,10559,BFI,12
93,20272,KAH,Kenmore Air Harbor,10559,BFI,16263,YYJ,10
93,20272,KAH,Kenmore Air Harbor,16263,YYJ,10559,BFI,10
93,21743,2LQ,Tropic Ocean Airways LLC,14027,PBI,11223,CXY,4
94,21749,2OQ,Talofa Airways Limited,10338,APW,14222,PPG,8
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,8
94,21749,2OQ,Talofa Airways Limited,10338,APW,14222,PPG,11
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,4
94,21749,2OQ,Talofa Airways Limited,10338,APW,14222,PPG,7
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,7
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,5
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,1
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,2
94,21749,2OQ,Talofa Airways Limited,10338,APW,14222,PPG,6
94,21749,2OQ,Talofa Airways Limited,14222,PPG,10338,APW,6
95,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11827,FXE,8
95,20272,KAH,Kenmore Air Harbor,16058,YGG,12652,KEH,8
96,20253,9K,Cape Air,11519,EIS,14843,SJU,8
96,20253,9K,Cape Air,14843,SJU,11519,EIS,8
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,6
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,6
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,6
96,20253,9K,Cape Air,11519,EIS,14843,SJU,7
96,20253,9K,Cape Air,14843,SJU,11519,EIS,7
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,7
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,7
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,7
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,7
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,7
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,7
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,7
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,7
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,9
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,9
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,9
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,10
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,10
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,5
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,5
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,12
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,12
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,5
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,5
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,12
96,21743,2LQ,Tropic Ocean Airways LLC,11519,EIS,14843,SJU,12
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,12
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,12
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,12
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,10
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,10
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,6
96,20253,9K,Cape Air,11519,EIS,14843,SJU,6
96,20253,9K,Cape Air,14843,SJU,11519,EIS,6
96,20253,9K,Cape Air,11519,EIS,14843,SJU,9
96,20253,9K,Cape Air,14843,SJU,11519,EIS,9
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,2
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,2
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,2
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,2
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,12
96,20253,9K,Cape Air,11519,EIS,14843,SJU,1
96,20253,9K,Cape Air,14843,SJU,11519,EIS,1
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,2
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,2
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,2
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,2
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,1
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,1
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,2
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,3
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,3
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,3
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,3
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,3
96,20253,9K,Cape Air,11519,EIS,14843,SJU,11
96,20253,9K,Cape Air,14843,SJU,11519,EIS,11
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,11
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,11
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,8
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,2
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,2
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,3
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,3
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,3
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,3
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,1
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,1
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,1
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,1
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,5
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,5
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,5
96,20253,9K,Cape Air,11519,EIS,14843,SJU,5
96,20253,9K,Cape Air,14843,SJU,11519,EIS,5
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,5
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,5
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,5
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,5
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,8
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,8
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,8
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,8
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,8
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,8
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14843,SJU,7
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,7
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,8
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,9
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,9
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,8
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,8
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,1
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,5
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,5
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,1
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,1
96,20253,9K,Cape Air,11519,EIS,14843,SJU,4
96,20253,9K,Cape Air,14843,SJU,11519,EIS,4
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,4
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,7
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,7
96,21080,04Q,Tradewind Aviation,11519,EIS,14843,SJU,10
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,10
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,10
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,4
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,4
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,1
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,1
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,9
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,9
96,20405,N8,National Air Cargo Group Inc d/ba National Airlines,11697,FLL,11731,FPO,9
96,20405,N8,National Air Cargo Group Inc d/ba National Airlines,11731,FPO,11697,FLL,9
96,20253,9K,Cape Air,11519,EIS,14843,SJU,10
96,20253,9K,Cape Air,14843,SJU,11519,EIS,10
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,3
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,3
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,11
96,21743,2LQ,Tropic Ocean Airways LLC,11519,EIS,14843,SJU,11
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,11
96,21743,2LQ,Tropic Ocean Airways LLC,14843,SJU,11519,EIS,11
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,4
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,4
96,20253,9K,Cape Air,11519,EIS,14843,SJU,2
96,20253,9K,Cape Air,14843,SJU,11519,EIS,2
96,19577,UP,Bahamasair Holding Limited,11697,FLL,11731,FPO,6
96,19577,UP,Bahamasair Holding Limited,11731,FPO,11697,FLL,6
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,5
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,5
96,21743,2LQ,Tropic Ocean Airways LLC,14843,SJU,11519,EIS,5
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,9
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,12
96,21743,2LQ,Tropic Ocean Airways LLC,11519,EIS,14843,SJU,2
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,2
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,2
96,21743,2LQ,Tropic Ocean Airways LLC,14843,SJU,11519,EIS,2
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,4
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,4
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,4
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,4
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,4
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,4
96,20363,9E,Endeavor Air Inc.,11697,FLL,11731,FPO,9
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,11
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,11
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,11
96,19650,AAT,Air Sunshine Inc.,11519,EIS,14843,SJU,12
96,19650,AAT,Air Sunshine Inc.,14843,SJU,11519,EIS,12
96,21743,2LQ,Tropic Ocean Airways LLC,11519,EIS,14843,SJU,10
96,21743,2LQ,Tropic Ocean Airways LLC,11697,FLL,11731,FPO,10
96,21743,2LQ,Tropic Ocean Airways LLC,11731,FPO,11697,FLL,10
96,21743,2LQ,Tropic Ocean Airways LLC,14843,SJU,11519,EIS,10
96,20253,9K,Cape Air,11519,EIS,14843,SJU,3
96,20253,9K,Cape Air,14843,SJU,11519,EIS,3
96,21080,04Q,Tradewind Aviation,14843,SJU,11519,EIS,6
96,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14843,SJU,11519,EIS,6
96,20401,3M,Silver Airways,11697,FLL,11731,FPO,6
96,20401,3M,Silver Airways,11731,FPO,11697,FLL,6
96,20280,SEB,"Seaborne Virgin Islands, Inc.",11519,EIS,14843,SJU,6
96,20280,SEB,"Seaborne Virgin Islands, Inc.",14843,SJU,11519,EIS,6
96,20253,9K,Cape Air,11519,EIS,14843,SJU,12
96,20253,9K,Cape Air,14843,SJU,11519,EIS,12
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,8
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,8
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,7
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,7
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,2
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,2
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,6
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,6
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,10
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,10
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,11
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,11
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,3
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,3
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,3
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,3
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,7
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,7
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,8
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,8
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,5
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,5
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,9
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,9
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,5
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,5
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,4
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,4
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,4
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,4
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,1
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,1
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,1
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,1
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,2
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,2
98,21439,14Q,London Air Services Limited,14004,PAE,16229,YVR,5
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,12
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,12
98,21167,CP,Compass Airlines,14747,SEA,16263,YYJ,9
98,21167,CP,Compass Airlines,16263,YYJ,14747,SEA,9
98,19687,QX,Horizon Air,14747,SEA,16263,YYJ,6
98,19687,QX,Horizon Air,16263,YYJ,14747,SEA,6
100,20272,KAH,Kenmore Air Harbor,16058,YGG,13002,LKE,5
102,21080,04Q,Tradewind Aviation,14819,SIG,11519,EIS,4
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14819,SIG,11519,EIS,8
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14819,SIG,1
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14819,SIG,11519,EIS,4
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14819,SIG,8
102,21080,04Q,Tradewind Aviation,11519,EIS,14819,SIG,4
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14819,SIG,7
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14819,SIG,4
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",11519,EIS,14819,SIG,2
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14819,SIG,11519,EIS,7
102,21615,1YQ,"Air Charter, Inc d/b/a Air Flamenco",14819,SIG,11519,EIS,1
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,8
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,8
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,7
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,7
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,6
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,6
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,9
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,9
103,19650,AAT,Air Sunshine Inc.,14843,SJU,15598,VIJ,2
103,19650,AAT,Air Sunshine Inc.,15598,VIJ,14843,SJU,2
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,11
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,11
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,5
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,5
103,19650,AAT,Air Sunshine Inc.,14843,SJU,15598,VIJ,8
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,4
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,4
103,19650,AAT,Air Sunshine Inc.,14843,SJU,15598,VIJ,4
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,10
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,10
103,20253,9K,Cape Air,14843,SJU,15598,VIJ,12
103,20253,9K,Cape Air,15598,VIJ,14843,SJU,12
106,20107,FX,Federal Express Corporation,16271,YYZ,14576,ROC,10
